onset	duration	trial_type	stim_file
1.4069955796003342e-06	3.0016052071005106	fixation	n/a
3.00160661409609	420.5825100459624	film	stimuli/S01E01R02.mp4
423.5841166600585	5.6195411388762295	fixation	n/a
